1.675596623564317919e-02,nan,1.867194443249719019e-02,nan,1.481209119884493476e-02,nan,1.066662020602665573e-02,nan,7.231994268642598020e-03,nan,4.742345121655515763e-03,nan,3.173372942357051592e-03,nan,2.098207244700075677e-03,nan,1.457078646558888132e-03,nan,1.068090786985040992e-03,nan,1.008487306588538813e-03,nan,1.665106112306354936e-03,nan,3.766180587078693433e-03,nan,6.241748060882613275e-03,nan,4.819746963148198969e-03,nan,nan
1.304673171316337969e-02,nan,1.533746298569541380e-02,nan,1.177546167408961147e-02,nan,8.780301250552697417e-03,nan,6.361235342622821413e-03,nan,4.373500709861494022e-03,nan,3.141034079656373525e-03,nan,2.243126800064321451e-03,nan,1.706478136216146857e-03,nan,1.360562844906980590e-03,nan,1.346183741112940259e-03,nan,2.214487072766951978e-03,nan,4.880476880008048982e-03,nan,7.963684003290789903e-03,nan,6.097083080647152688e-03,nan,nan
1.121037772221359329e-02,nan,1.308702918095020276e-02,nan,1.023880086985019984e-02,nan,8.011954776331625672e-03,nan,6.405469312102042567e-03,nan,4.686113704622499668e-03,nan,3.647960440231705695e-03,nan,2.841072359198790979e-03,nan,2.338504380651202329e-03,nan,1.961829498622073755e-03,nan,1.918984146290223089e-03,nan,2.910947566791297590e-03,nan,5.995853812672187998e-03,nan,9.541731904277423251e-03,nan,7.232297154379383787e-03,nan,nan
1.147963416796607405e-02,nan,1.222795748720539345e-02,nan,1.030739943306148952e-02,nan,8.493460667104645381e-03,nan,7.425331504818686278e-03,nan,5.863258221759586920e-03,nan,4.892805567897491256e-03,nan,4.081544089646053051e-03,nan,3.515427169080161118e-03,nan,3.016038113565957385e-03,nan,2.836373490661685867e-03,nan,3.791743137242834915e-03,nan,7.007551958370728147e-03,nan,1.073602201304328131e-02,nan,8.036941502413002397e-03,nan,nan
1.373023547138485338e-02,nan,1.294611356748435679e-02,nan,1.195161885982607038e-02,nan,1.031844357915925880e-02,nan,9.575866527563411945e-03,nan,8.066391589015261057e-03,nan,7.071498806790701801e-03,nan,6.155031270359200349e-03,nan,5.403181330706414466e-03,nan,4.679578024908275305e-03,nan,4.226882256015576309e-03,nan,4.909811870773475931e-03,nan,7.842542580723700987e-03,nan,1.135441439638040263e-02,nan,8.363474610652017749e-03,nan,nan
1.738648543830746684e-02,nan,1.510976375379735094e-02,nan,1.498701656608914662e-02,nan,1.347232014275022947e-02,nan,1.289455420958855389e-02,nan,1.139528096322267939e-02,nan,1.028917645929609478e-02,nan,9.178491934839704339e-03,nan,8.128137502116395893e-03,nan,7.066504733705892410e-03,nan,6.194313978714765384e-03,nan,6.313857061857536430e-03,nan,8.481298212702648859e-03,nan,1.131936681804762528e-02,nan,8.155507202482165791e-03,nan,nan
2.252368245774458849e-02,nan,1.858173242300482572e-02,nan,1.914474428060842712e-02,nan,1.771683688895021175e-02,nan,1.720305005243534177e-02,nan,1.578522710877857879e-02,nan,1.445723490202193394e-02,nan,1.309162844547249668e-02,nan,1.166810515491294165e-02,nan,1.016136218831364957e-02,nan,8.735279483877166073e-03,nan,8.003726593841783976e-03,nan,8.954481192638882522e-03,nan,1.070424588074851691e-02,nan,7.475653654909593208e-03,nan,nan
2.983809709555079043e-02,nan,2.344343990419588478e-02,nan,2.404970898203926885e-02,nan,2.261253586599856757e-02,nan,2.209873563226874907e-02,nan,2.088962333462321755e-02,nan,1.926612274111397585e-02,nan,1.761342955723131307e-02,nan,1.578891091979715486e-02,nan,1.376374286062127111e-02,nan,1.167600094380479014e-02,nan,9.892642122233070989e-03,nan,9.334487627032417995e-03,nan,9.739823141754776203e-03,nan,6.503548624248443356e-03,nan,nan
3.944695685785126055e-02,nan,2.986066652083504969e-02,nan,2.924811216255058730e-02,nan,2.772901781904104149e-02,nan,2.714825047028564600e-02,nan,2.616921791698198149e-02,nan,2.430377319561935825e-02,nan,2.234289932443624810e-02,nan,2.011711207949318583e-02,nan,1.753579191959155417e-02,nan,1.472347118027451766e-02,nan,1.184706005014563544e-02,nan,9.782740200538811090e-03,nan,8.839563028818112761e-03,nan,5.530524355858085390e-03,nan,nan
5.072600911288856901e-02,nan,3.760688186550030510e-02,nan,3.450823694938814912e-02,nan,3.287195227234888245e-02,nan,3.214452658463043400e-02,nan,3.127537324933600538e-02,nan,2.930427136514015748e-02,nan,2.699701906699008419e-02,nan,2.435613766749007356e-02,nan,2.118303560388464304e-02,nan,1.765775393175550781e-02,nan,1.385250088180886574e-02,nan,1.070035631857843735e-02,nan,8.699121760102868431e-03,nan,4.986513541261624639e-03,nan,nan
6.155945853734062084e-02,nan,4.558077423656083788e-02,nan,3.992088875372983015e-02,nan,3.813655115188915173e-02,nan,3.726702291149952551e-02,nan,3.644465713049317712e-02,nan,3.440390538384715396e-02,nan,3.166904372288338598e-02,nan,2.849267340022651127e-02,nan,2.469525108820974993e-02,nan,2.053944862032525825e-02,nan,1.623077094992456809e-02,nan,1.292660601243177804e-02,nan,1.045409277851137679e-02,nan,5.495145899027765318e-03,nan,nan
6.627364578338226786e-02,nan,5.108249942108882696e-02,nan,4.541608061759753318e-02,nan,4.383409376899537191e-02,nan,4.320960018440974520e-02,nan,4.244407587303462848e-02,nan,4.021099151624269591e-02,nan,3.691223725478203627e-02,nan,3.297811196756841867e-02,nan,2.845048910371898720e-02,nan,2.378158523082854817e-02,nan,1.970215043136289840e-02,nan,1.778619213961662657e-02,nan,1.571402998231559781e-02,nan,7.890671732904662450e-03,nan,nan
6.225243094472828614e-02,nan,5.265169412251525377e-02,nan,5.071183001161460452e-02,nan,5.082596318498612542e-02,nan,5.094742712032913207e-02,nan,5.020521196091236316e-02,nan,4.752212515415223104e-02,nan,4.345959200290088614e-02,nan,3.846258377995086936e-02,nan,3.301834189033495126e-02,nan,2.796874811703672220e-02,nan,2.511000547840715191e-02,nan,2.667514647376068374e-02,nan,2.608708582932523640e-02,nan,1.301327185554109617e-02,nan,nan
5.466259190133195001e-02,nan,5.267702929505342635e-02,nan,5.630672861600000828e-02,nan,5.978161735202421057e-02,nan,6.081814063150092070e-02,nan,6.001197080182178040e-02,nan,5.660521453324663527e-02,nan,5.156944349811007355e-02,nan,4.521710836910581427e-02,nan,3.868683471683000141e-02,nan,3.341857394360971817e-02,nan,3.279513914547183689e-02,nan,3.996982466905454889e-02,nan,4.189827340361442637e-02,nan,2.118874379369039759e-02,nan,nan
4.844176100313457578e-02,nan,5.343269409441247370e-02,nan,6.248541838716279578e-02,nan,6.947271667773947945e-02,nan,7.147338573550435226e-02,nan,7.063384245442119735e-02,nan,6.655127408566313685e-02,nan,6.058734259326310767e-02,nan,5.283818820710005359e-02,nan,4.518925649840111608e-02,nan,3.987112320510841079e-02,nan,4.201640103791390995e-02,nan,5.580213716575811028e-02,nan,6.076719434790407021e-02,nan,3.188927267076039490e-02,nan,nan
4.259972784791983547e-02,nan,5.423533428194086958e-02,nan,6.695147642237145313e-02,nan,7.681239188636584947e-02,nan,8.015230716576467185e-02,nan,7.983332332493375816e-02,nan,7.606070460585688531e-02,nan,7.004100511291752595e-02,nan,6.148615672570775792e-02,nan,5.290745937419435302e-02,nan,4.752491123794294614e-02,nan,5.171781555663938768e-02,nan,7.048923071451458633e-02,nan,7.809411421832462841e-02,nan,4.483133062718445278e-02,nan,nan
3.650429868595447130e-02,nan,5.327593621457384770e-02,nan,6.741028287651851247e-02,nan,7.949185787191799524e-02,nan,8.511735920132580679e-02,nan,8.692841068219321621e-02,nan,8.593901008166679456e-02,nan,8.223742516430619653e-02,nan,7.500730128562825560e-02,nan,6.651060719080385819e-02,nan,6.077157378446918640e-02,nan,6.426145797362609047e-02,nan,8.225218892968357010e-02,nan,9.084684283147029249e-02,nan,6.294011897318665949e-02,nan,nan
3.144223964567321311e-02,nan,4.974997579215822974e-02,nan,6.380399029631446395e-02,nan,7.789813347318071124e-02,nan,8.711893738182548141e-02,nan,9.368077259102736143e-02,nan,9.907265316521865484e-02,nan,1.016643971157813187e-01,nan,1.004350666301071504e-01,nan,9.601232579341996420e-02,nan,9.073042295465578999e-02,nan,8.887109008868010473e-02,nan,9.573638615421327380e-02,nan,1.014897158692834866e-01,nan,9.310614412753694114e-02,nan,nan
2.678097663223012043e-02,nan,4.359936719818564843e-02,nan,5.680883883481357977e-02,nan,7.230409586661575017e-02,nan,8.522399567627299277e-02,nan,9.747283726927646885e-02,nan,1.107344465720335042e-01,nan,1.224712809792397328e-01,nan,1.323092522891803624e-01,nan,1.384562969770049556e-01,nan,1.382502838627951702e-01,nan,1.302857373066771407e-01,nan,1.166280461487967240e-01,nan,1.137676130902578603e-01,nan,1.356240232285136904e-01,nan,nan
2.171034381233265600e-02,nan,3.484647390828533864e-02,nan,4.561847247522984872e-02,nan,5.995323353479024148e-02,nan,7.335868981138726763e-02,nan,8.752698275357663482e-02,nan,1.033812445790697476e-01,nan,1.204846522864367470e-01,nan,1.393891016737642818e-01,nan,1.575985394777822957e-01,nan,1.683419386188030331e-01,nan,1.623547559837945353e-01,nan,1.337902215536790618e-01,nan,1.200579386763213907e-01,nan,1.665868289622106369e-01,nan,nan
7.206542612257249569e-02,nan,7.240951504126245941e-02,nan,7.107939885657038603e-02,nan,8.273546764263457753e-02,nan,9.622296452193478122e-02,nan,1.134371289970927676e-01,nan,1.312281242975536777e-01,nan,1.552363875042779562e-01,nan,1.888158776442768194e-01,nan,2.305814862189093373e-01,nan,2.743533059527727969e-01,nan,2.969940890820402801e-01,nan,2.633695321962240543e-01,nan,2.329892256265775341e-01,nan,3.402517027847327680e-01,nan,nan
